time,protocol,node,outcome,terms,beta
time_1,Placebo,outcome,primary.outcome_2,heart.failure_1Chronic,0
time_1,Placebo,outcome,primary.outcome_2,Lira_01,-0.0538624142622151
time_1,Placebo,outcome,primary.outcome_2,Lira_11,0.183205233569714
time_1,Placebo,outcome,primary.outcome_2,Placebo_11,-0.0161681141736039
time_1,Placebo,outcome,primary.outcome_2,nausea.and.vomiting.symptoms_0,-0.0462758922619823
time_1,Placebo,outcome,primary.outcome_2,nausea.and.vomiting.symptoms_1,0.0325133896463555
time_1,Placebo,outcome,primary.outcome_2,atrial.fibrillation_0,-0.213302379356073
time_1,Placebo,outcome,primary.outcome_2,atrial.fibrillation_1,0.101111926896033
time_1,Placebo,outcome,primary.outcome_2,diarrhoea_0,-0.059324929961491
time_1,Placebo,outcome,primary.outcome_2,diarrhoea_1,-0.104375972080098
time_1,Placebo,outcome,primary.outcome_2,metformin_0,-0.0249980645727879
time_1,Placebo,outcome,primary.outcome_2,metformin_1,-0.00568270441898254
time_1,Placebo,outcome,primary.outcome_2,sulfonylurea_0,-0.016242764186173
time_1,Placebo,outcome,primary.outcome_2,sulfonylurea_1,0.0203344977992939
time_1,Placebo,outcome,primary.outcome_2,insulin_0,-0.0368173328786615
time_1,Placebo,outcome,primary.outcome_2,insulin_1,0.0168141989518461
time_1,Placebo,outcome,primary.outcome_2,alfa_g_inhib_1,-0.00688874238878259
time_1,Placebo,outcome,primary.outcome_2,thiazo_0,-0.245676103716316
time_1,Placebo,outcome,primary.outcome_2,thiazo_1,-0.0477972010385022
time_1,Placebo,outcome,primary.outcome_2,insulin_one_0,0.101535671731188
time_1,Placebo,outcome,primary.outcome_2,insulin_one_1,-0.000705885039061336
time_1,Placebo,outcome,primary.outcome_2,dpp4_1,-0.114362190534426
time_2,Placebo,Placebo,Placebo_2,(Intercept),0
time_2,Placebo,Placebo,Placebo_2,sexMale,-0.119873365275487
time_2,Placebo,Placebo,Placebo_2,age60-80,0.46858366041647
time_2,Placebo,Placebo,Placebo_2,age80-90,-0.148054635749898
time_2,Placebo,Placebo,Placebo_2,diabetesdurationgroup1-5 years,-0.642024869117971
time_2,Placebo,Placebo,Placebo_2,diabetesdurationgroup5-10 years,-0.395067056295478
time_2,Placebo,Placebo,Placebo_2,diabetesdurationgroup10-15 years,-0.181090286628526
time_2,Placebo,Placebo,Placebo_2,diabetesdurationgroup15-20 years,-0.359154464120809
time_2,Placebo,Placebo,Placebo_2,diabetesdurationgroupmore than 20 years,-0.169649132828826
time_2,Placebo,Placebo,Placebo_2,ethnicNOT HISPANIC OR LATINO,0.286283195782335
time_2,Placebo,Placebo,Placebo_2,egfr.baseline,-0.000310427375688475
time_2,Placebo,Placebo,Placebo_2,bmi.baseline>30 kg/m2,0.273227971773917
time_2,Placebo,Placebo,Placebo_2,mineralcorYes,0.0986081508946431
time_2,Placebo,Placebo,Placebo_2,bbYes,-0.0625043159101584
time_2,Placebo,Placebo,Placebo_2,rasiYes,-0.257483549093842
time_2,Placebo,Placebo,Placebo_2,loopYes,0.22462563686569
time_2,Placebo,Placebo,Placebo_2,ccbYes,0.129245320607266
time_2,Placebo,Placebo,Placebo_2,thiazideYes,0.868114335505383
time_2,Placebo,Placebo,Placebo_2,sasidYes,0.80039585005733
time_2,Placebo,Placebo,Placebo_2,statinYes,0.500837952110874
time_2,Placebo,Placebo,Placebo_2,hypertensionYes,-0.0653927926938594
time_2,Placebo,Placebo,Placebo_2,diabetic.nephropathyYes,0.0280136245653137
time_2,Placebo,Placebo,Placebo_2,stenosisYes,0.415518832077043
time_2,Placebo,Placebo,Placebo_2,disorders.of.rhythm.or.conductionYes,-0.468448602034041
time_2,Placebo,Placebo,Placebo_2,left.ventricular.systolic.dysfunctionYes,-0.00964214777045627
time_2,Placebo,Placebo,Placebo_2,gallstone.diseaseYes,1.05088922162669
time_2,Placebo,Placebo,Placebo_2,pancreatitisYes,0.50346966071802
time_2,Placebo,Placebo,Placebo_2,diabetic.foot.ulcerYes,-0.0386056949473377
time_2,Placebo,Placebo,Placebo_2,diabetic.neuropathyYes,0.120776367288434
time_2,Placebo,Placebo,Placebo_2,transient.ischaemic.attackYes,-0.00784477289038105
time_2,Placebo,Placebo,Placebo_2,hba1c_level_0,0
time_2,Placebo,Placebo,Placebo_2,hba1c_level_1,0.00716339629740071
time_2,Placebo,Placebo,Placebo_2,hba1c_change_0,-0.14665852779741
time_2,Placebo,Placebo,Placebo_2,hba1c_change_1,0.243730983622449
time_2,Placebo,Placebo,Placebo_2,heart.failure_0Acute,0
time_2,Placebo,Placebo,Placebo_2,heart.failure_0Chronic,0.49063329642757
time_2,Placebo,Placebo,Placebo_2,heart.failure_1Acute,6.66347463132399
time_2,Placebo,Placebo,Placebo_2,heart.failure_1Chronic,0.279331426851911
time_2,Placebo,Placebo,Placebo_2,Placebo_11,10.5765265014017
time_2,Placebo,Placebo,Placebo_2,nausea.and.vomiting.symptoms_0,-1.02859379003073
time_2,Placebo,Placebo,Placebo_2,nausea.and.vomiting.symptoms_1,-1.13024541685262
time_2,Placebo,Placebo,Placebo_2,atrial.fibrillation_0,0.93618697180956
time_2,Placebo,Placebo,Placebo_2,atrial.fibrillation_1,0.326008717341482
time_2,Placebo,Placebo,Placebo_2,diarrhoea_0,2.33902319051453
time_2,Placebo,Placebo,Placebo_2,diarrhoea_1,-0.881643690031329
time_2,Placebo,Placebo,Placebo_2,metformin_0,0.353555756530019
time_2,Placebo,Placebo,Placebo_2,metformin_1,0.176103470181362
time_2,Placebo,Placebo,Placebo_2,sulfonylurea_0,0.7701919035424
time_2,Placebo,Placebo,Placebo_2,sulfonylurea_1,0.213412003052089
time_2,Placebo,Placebo,Placebo_2,insulin_0,-0.513385886009459
time_2,Placebo,Placebo,Placebo_2,insulin_1,-0.118427314511352
time_2,Placebo,Placebo,Placebo_2,alfa_g_inhib_1,0.274122485145847
time_2,Placebo,Placebo,Placebo_2,thiazo_0,0
time_2,Placebo,Placebo,Placebo_2,thiazo_1,-0.758520429678618
time_2,Placebo,Placebo,Placebo_2,insulin_one_0,0
time_2,Placebo,Placebo,Placebo_2,insulin_one_1,0.350286735253853
time_2,Placebo,Placebo,Placebo_2,dpp4_1,-3.48204629199088
time_2,Placebo,Placebo,Placebo_2,Placebo_01,0.398257196916985
time_2,Lira,Lira,Lira_2,(Intercept),0
time_2,Lira,Lira,Lira_2,sexMale,-0.108544035370195
time_2,Lira,Lira,Lira_2,age60-80,-0.591204010008608
time_2,Lira,Lira,Lira_2,age80-90,-1.27389622752429
time_2,Lira,Lira,Lira_2,diabetesdurationgroup1-5 years,-0.157171723187173
time_2,Lira,Lira,Lira_2,diabetesdurationgroup5-10 years,-0.147927501566807
time_2,Lira,Lira,Lira_2,diabetesdurationgroup10-15 years,0.0385527071649273
time_2,Lira,Lira,Lira_2,diabetesdurationgroup15-20 years,0.299157804517002
time_2,Lira,Lira,Lira_2,diabetesdurationgroupmore than 20 years,-0.0492298233842645
time_2,Lira,Lira,Lira_2,ethnicNOT HISPANIC OR LATINO,-0.00319937966594423
time_2,Lira,Lira,Lira_2,egfr.baseline,0.00416936636906034
time_2,Lira,Lira,Lira_2,bmi.baseline>30 kg/m2,0.427447536812022
time_2,Lira,Lira,Lira_2,mineralcorYes,-0.247123091898843
time_2,Lira,Lira,Lira_2,bbYes,-0.122596368027565
time_2,Lira,Lira,Lira_2,rasiYes,0
time_2,Lira,Lira,Lira_2,loopYes,-0.156415835473463
time_2,Lira,Lira,Lira_2,ccbYes,-0.213935538944545
time_2,Lira,Lira,Lira_2,thiazideYes,-0.127579100519264
time_2,Lira,Lira,Lira_2,sasidYes,1.32269067706114
time_2,Lira,Lira,Lira_2,statinYes,-0.303892246451579
time_2,Lira,Lira,Lira_2,hypertensionYes,0.479151032376373
time_2,Lira,Lira,Lira_2,diabetic.nephropathyYes,0
time_2,Lira,Lira,Lira_2,stenosisYes,-0.101876388951022
time_2,Lira,Lira,Lira_2,disorders.of.rhythm.or.conductionYes,0.0664110998435765
time_2,Lira,Lira,Lira_2,left.ventricular.systolic.dysfunctionYes,0.737215085506141
time_2,Lira,Lira,Lira_2,gallstone.diseaseYes,1.34627097626166
time_2,Lira,Lira,Lira_2,pancreatitisYes,0.946801357019275
time_2,Lira,Lira,Lira_2,diabetic.foot.ulcerYes,0.809819552536034
time_2,Lira,Lira,Lira_2,diabetic.neuropathyYes,-0.0380752730367684
time_2,Lira,Lira,Lira_2,transient.ischaemic.attackYes,-0.123314187578405
time_2,Lira,Lira,Lira_2,hba1c_level_0,0.0252235355985303
time_2,Lira,Lira,Lira_2,hba1c_level_1,0.132745225768201
time_2,Lira,Lira,Lira_2,hba1c_change_0,-0.0690842643719398
time_2,Lira,Lira,Lira_2,hba1c_change_1,0
time_2,Lira,Lira,Lira_2,heart.failure_0Acute,0
time_2,Lira,Lira,Lira_2,heart.failure_0Chronic,0.0127126341909609
time_2,Lira,Lira,Lira_2,heart.failure_1Acute,0.74399918754011
time_2,Lira,Lira,Lira_2,heart.failure_1Chronic,0
time_2,Lira,Lira,Lira_2,Lira_01,0.226108847739107
time_2,Lira,Lira,Lira_2,Lira_11,10.1526053928647
time_2,Lira,Lira,Lira_2,nausea.and.vomiting.symptoms_0,-1.0048453801463
time_2,Lira,Lira,Lira_2,nausea.and.vomiting.symptoms_1,-1.69595094106243
time_2,Lira,Lira,Lira_2,atrial.fibrillation_0,-4.39171315374757
time_2,Lira,Lira,Lira_2,atrial.fibrillation_1,0.658587225369817
time_2,Lira,Lira,Lira_2,diarrhoea_0,3.71199065267136
time_2,Lira,Lira,Lira_2,diarrhoea_1,-0.922419506215009
time_2,Lira,Lira,Lira_2,metformin_0,-1.04960934102595
time_2,Lira,Lira,Lira_2,metformin_1,0.302963640117893
time_2,Lira,Lira,Lira_2,sulfonylurea_0,0.179862894165
time_2,Lira,Lira,Lira_2,sulfonylurea_1,0.0809878326863769
time_2,Lira,Lira,Lira_2,insulin_0,-0.480890121946839
time_2,Lira,Lira,Lira_2,insulin_1,0.0543228536300509
time_2,Lira,Lira,Lira_2,alfa_g_inhib_1,-0.395525694800984
time_2,Lira,Lira,Lira_2,thiazo_0,1.35012819680645
time_2,Lira,Lira,Lira_2,thiazo_1,-0.320885074752031
time_2,Lira,Lira,Lira_2,insulin_one_0,3.14551709390885
time_2,Lira,Lira,Lira_2,insulin_one_1,-0.287504639450285
time_2,Lira,Lira,Lira_2,dpp4_1,-3.2744530704589
time_2,Lira,outcome,primary.outcome_3,(Intercept),0
time_2,Lira,outcome,primary.outcome_3,sexMale,0.0335472828474012
time_2,Lira,outcome,primary.outcome_3,age60-80,-0.00523354094358401
time_2,Lira,outcome,primary.outcome_3,age80-90,0.114821698448002
time_2,Lira,outcome,primary.outcome_3,diabetesdurationgroup1-5 years,-0.00643322030067726
time_2,Lira,outcome,primary.outcome_3,diabetesdurationgroup5-10 years,0.00578297206258432
time_2,Lira,outcome,primary.outcome_3,diabetesdurationgroup10-15 years,0.0149822731656598
time_2,Lira,outcome,primary.outcome_3,diabetesdurationgroup15-20 years,0.0230307433082515
time_2,Lira,outcome,primary.outcome_3,diabetesdurationgroupmore than 20 years,0.0192159424790402
time_2,Lira,outcome,primary.outcome_3,ethnicNOT HISPANIC OR LATINO,-0.0173285945116117
time_2,Lira,outcome,primary.outcome_3,egfr.baseline,-0.000597697237545247
time_2,Lira,outcome,primary.outcome_3,bmi.baseline>30 kg/m2,-0.00235784243960174
time_2,Lira,outcome,primary.outcome_3,mineralcorYes,0.0187259880563858
time_2,Lira,outcome,primary.outcome_3,bbYes,0.0252117271679606
time_2,Lira,outcome,primary.outcome_3,rasiYes,0.00219816559049205
time_2,Lira,outcome,primary.outcome_3,loopYes,0.0328226586474863
time_2,Lira,outcome,primary.outcome_3,ccbYes,0.000748678036594805
time_2,Lira,outcome,primary.outcome_3,thiazideYes,0.00857728212202847
time_2,Lira,outcome,primary.outcome_3,sasidYes,0.089921039909695
time_2,Lira,outcome,primary.outcome_3,statinYes,-0.0208056580821177
time_2,Lira,outcome,primary.outcome_3,hypertensionYes,0.00976371394964179
time_2,Lira,outcome,primary.outcome_3,diabetic.nephropathyYes,-0.00773680487586293
time_2,Lira,outcome,primary.outcome_3,stenosisYes,0.0194221278483565
time_2,Lira,outcome,primary.outcome_3,disorders.of.rhythm.or.conductionYes,-0.00408792052356837
time_2,Lira,outcome,primary.outcome_3,left.ventricular.systolic.dysfunctionYes,0.0304285348674885
time_2,Lira,outcome,primary.outcome_3,gallstone.diseaseYes,0.0210562294292564
time_2,Lira,outcome,primary.outcome_3,pancreatitisYes,-0.0103796989018074
time_2,Lira,outcome,primary.outcome_3,diabetic.foot.ulcerYes,0.0627718381946842
time_2,Lira,outcome,primary.outcome_3,diabetic.neuropathyYes,0.00497889218367496
time_2,Lira,outcome,primary.outcome_3,transient.ischaemic.attackYes,0.0236333794639862
time_2,Lira,outcome,primary.outcome_3,hba1c_level_0,-0.00571397334063775
time_2,Lira,outcome,primary.outcome_3,hba1c_level_1,0.000257930828777593
time_2,Lira,outcome,primary.outcome_3,hba1c_level_2,0.0213308650236974
time_2,Lira,outcome,primary.outcome_3,hba1c_change_0,-0.00566222627859765
time_2,Lira,outcome,primary.outcome_3,hba1c_change_1,0.00753905781490888
time_2,Lira,outcome,primary.outcome_3,hba1c_change_2,-0.0138520197396511
time_2,Lira,outcome,primary.outcome_3,heart.failure_0Acute,0
time_2,Lira,outcome,primary.outcome_3,heart.failure_0Chronic,0.0212047327795285
time_2,Lira,outcome,primary.outcome_3,heart.failure_1Acute,0.0767262197329582
time_2,Lira,outcome,primary.outcome_3,heart.failure_1Chronic,0.0344689238741144
time_2,Lira,outcome,primary.outcome_3,heart.failure_2Acute,0.232383023310003
time_2,Lira,outcome,primary.outcome_3,heart.failure_2Chronic,-0.0502431435212391
time_2,Lira,outcome,primary.outcome_3,Lira_01,-0.00177508082042592
time_2,Lira,outcome,primary.outcome_3,Lira_11,0.01316942020098
time_2,Lira,outcome,primary.outcome_3,Lira_21,-0.012705008017526
time_2,Lira,outcome,primary.outcome_3,Placebo_11,-0.018059657613859
time_2,Lira,outcome,primary.outcome_3,Placebo_21,0.204427392098714
time_2,Lira,outcome,primary.outcome_3,nausea.and.vomiting.symptoms_0,-0.00809296709566248
time_2,Lira,outcome,primary.outcome_3,nausea.and.vomiting.symptoms_1,-0.00589695464704153
time_2,Lira,outcome,primary.outcome_3,nausea.and.vomiting.symptoms_2,0
time_2,Lira,outcome,primary.outcome_3,atrial.fibrillation_0,-0.217219683151963
time_2,Lira,outcome,primary.outcome_3,atrial.fibrillation_1,0.0230800671764791
time_2,Lira,outcome,primary.outcome_3,atrial.fibrillation_2,0.0677318540194189
time_2,Lira,outcome,primary.outcome_3,diarrhoea_0,-0.0805256868109547
time_2,Lira,outcome,primary.outcome_3,diarrhoea_1,-0.0219121040929739
time_2,Lira,outcome,primary.outcome_3,diarrhoea_2,0.0498770641395565
time_2,Lira,outcome,primary.outcome_3,metformin_0,-0.0203430197525109
time_2,Lira,outcome,primary.outcome_3,metformin_1,0.0143877685505645
time_2,Lira,outcome,primary.outcome_3,metformin_2,-0.0249919870028166
time_2,Lira,outcome,primary.outcome_3,sulfonylurea_0,0
time_2,Lira,outcome,primary.outcome_3,sulfonylurea_1,0.0218686850200451
time_2,Lira,outcome,primary.outcome_3,sulfonylurea_2,-0.0059376698477666
time_2,Lira,outcome,primary.outcome_3,insulin_0,-0.0326848981921409
time_2,Lira,outcome,primary.outcome_3,insulin_1,-0.0159716132847214
time_2,Lira,outcome,primary.outcome_3,insulin_2,0.0314153818867852
time_2,Lira,outcome,primary.outcome_3,alfa_g_inhib_1,0.0282744059718015
time_2,Lira,outcome,primary.outcome_3,alfa_g_inhib_2,-0.0544798092079828
time_2,Lira,outcome,primary.outcome_3,thiazo_0,-0.103878784061084
time_2,Lira,outcome,primary.outcome_3,thiazo_1,0.0132699686629664
time_2,Lira,outcome,primary.outcome_3,thiazo_2,-0.0537196029143573
time_2,Lira,outcome,primary.outcome_3,insulin_one_0,0.0275380665922493
time_2,Lira,outcome,primary.outcome_3,insulin_one_1,0.0315353938862357
time_2,Lira,outcome,primary.outcome_3,insulin_one_2,-0.133364395766182
time_2,Lira,outcome,primary.outcome_3,dpp4_1,-0.0685510714252319
time_2,Lira,outcome,primary.outcome_3,dpp4_2,0.00224129062526987
time_2,Placebo,outcome,primary.outcome_3,(Intercept),0
time_2,Placebo,outcome,primary.outcome_3,sexMale,0.0340905004503774
time_2,Placebo,outcome,primary.outcome_3,age60-80,0.00190731714799997
time_2,Placebo,outcome,primary.outcome_3,age80-90,0.176429008009755
time_2,Placebo,outcome,primary.outcome_3,diabetesdurationgroup1-5 years,0.0130046447966355
time_2,Placebo,outcome,primary.outcome_3,diabetesdurationgroup5-10 years,0.0240501717613115
time_2,Placebo,outcome,primary.outcome_3,diabetesdurationgroup10-15 years,0.032217356584727
time_2,Placebo,outcome,primary.outcome_3,diabetesdurationgroup15-20 years,0.0386936968908012
time_2,Placebo,outcome,primary.outcome_3,diabetesdurationgroupmore than 20 years,0.0363643962773419
time_2,Placebo,outcome,primary.outcome_3,ethnicNOT HISPANIC OR LATINO,-0.0119131743941684
time_2,Placebo,outcome,primary.outcome_3,egfr.baseline,-0.000693643666254707
time_2,Placebo,outcome,primary.outcome_3,bmi.baseline>30 kg/m2,-0.00234768288806211
time_2,Placebo,outcome,primary.outcome_3,mineralcorYes,0.0199907383295907
time_2,Placebo,outcome,primary.outcome_3,bbYes,0.0228664298838387
time_2,Placebo,outcome,primary.outcome_3,rasiYes,0.00530149940282442
time_2,Placebo,outcome,primary.outcome_3,loopYes,0.0335350693458338
time_2,Placebo,outcome,primary.outcome_3,ccbYes,0.00598799051262287
time_2,Placebo,outcome,primary.outcome_3,thiazideYes,-0.00245055978492875
time_2,Placebo,outcome,primary.outcome_3,sasidYes,0.140440347987102
time_2,Placebo,outcome,primary.outcome_3,statinYes,-0.0103641161839184
time_2,Placebo,outcome,primary.outcome_3,hypertensionYes,0.0139235828439481
time_2,Placebo,outcome,primary.outcome_3,diabetic.nephropathyYes,-0.016712167528944
time_2,Placebo,outcome,primary.outcome_3,stenosisYes,0.0254216827638946
time_2,Placebo,outcome,primary.outcome_3,disorders.of.rhythm.or.conductionYes,0.00617951625757313
time_2,Placebo,outcome,primary.outcome_3,left.ventricular.systolic.dysfunctionYes,0.0409632269504759
time_2,Placebo,outcome,primary.outcome_3,gallstone.diseaseYes,-0.00127197749761113
time_2,Placebo,outcome,primary.outcome_3,pancreatitisYes,-0.00219654291131195
time_2,Placebo,outcome,primary.outcome_3,diabetic.foot.ulcerYes,0.0512207355015048
time_2,Placebo,outcome,primary.outcome_3,diabetic.neuropathyYes,0.0107710332842348
time_2,Placebo,outcome,primary.outcome_3,transient.ischaemic.attackYes,0.0116748242695635
time_2,Placebo,outcome,primary.outcome_3,hba1c_level_0,-0.000790911580787618
time_2,Placebo,outcome,primary.outcome_3,hba1c_level_1,0.00631581388861862
time_2,Placebo,outcome,primary.outcome_3,hba1c_level_2,0.00896725213344568
time_2,Placebo,outcome,primary.outcome_3,hba1c_change_0,-0.00795123712009367
time_2,Placebo,outcome,primary.outcome_3,hba1c_change_1,0.00681159858888972
time_2,Placebo,outcome,primary.outcome_3,hba1c_change_2,-0.00823367554638773
time_2,Placebo,outcome,primary.outcome_3,heart.failure_0Acute,0
time_2,Placebo,outcome,primary.outcome_3,heart.failure_0Chronic,0.0208082952280772
time_2,Placebo,outcome,primary.outcome_3,heart.failure_1Acute,0.0814676187646599
time_2,Placebo,outcome,primary.outcome_3,heart.failure_1Chronic,0.0320154095350584
time_2,Placebo,outcome,primary.outcome_3,heart.failure_2Acute,0.169883910127418
time_2,Placebo,outcome,primary.outcome_3,heart.failure_2Chronic,-0.0483908605155072
time_2,Placebo,outcome,primary.outcome_3,Lira_01,-0.0567670359630674
time_2,Placebo,outcome,primary.outcome_3,Lira_11,0.0932908154786409
time_2,Placebo,outcome,primary.outcome_3,Lira_21,0.116747940015642
time_2,Placebo,outcome,primary.outcome_3,Placebo_11,-0.00615104510147935
time_2,Placebo,outcome,primary.outcome_3,Placebo_21,0
time_2,Placebo,outcome,primary.outcome_3,nausea.and.vomiting.symptoms_0,-0.0318353499147964
time_2,Placebo,outcome,primary.outcome_3,nausea.and.vomiting.symptoms_1,0.0720957291465476
time_2,Placebo,outcome,primary.outcome_3,nausea.and.vomiting.symptoms_2,-0.027473309807029
time_2,Placebo,outcome,primary.outcome_3,atrial.fibrillation_0,-0.195330989725787
time_2,Placebo,outcome,primary.outcome_3,atrial.fibrillation_1,-0.000498280902476011
time_2,Placebo,outcome,primary.outcome_3,atrial.fibrillation_2,0.0984997355230201
time_2,Placebo,outcome,primary.outcome_3,diarrhoea_0,-0.0909505728223744
time_2,Placebo,outcome,primary.outcome_3,diarrhoea_1,-0.129848559481266
time_2,Placebo,outcome,primary.outcome_3,diarrhoea_2,0.0816973896654792
time_2,Placebo,outcome,primary.outcome_3,metformin_0,-0.0188567504205277
time_2,Placebo,outcome,primary.outcome_3,metformin_1,0.0215875881808591
time_2,Placebo,outcome,primary.outcome_3,metformin_2,-0.028845508063632
time_2,Placebo,outcome,primary.outcome_3,sulfonylurea_0,-0.014455758801671
time_2,Placebo,outcome,primary.outcome_3,sulfonylurea_1,0.0130687012460255
time_2,Placebo,outcome,primary.outcome_3,sulfonylurea_2,0.00811098290292118
time_2,Placebo,outcome,primary.outcome_3,insulin_0,-0.036476951189253
time_2,Placebo,outcome,primary.outcome_3,insulin_1,-0.0184504727130794
time_2,Placebo,outcome,primary.outcome_3,insulin_2,0.0349978322183773
time_2,Placebo,outcome,primary.outcome_3,alfa_g_inhib_1,0.0140658925819583
time_2,Placebo,outcome,primary.outcome_3,alfa_g_inhib_2,-0.0205428908032922
time_2,Placebo,outcome,primary.outcome_3,thiazo_0,-0.262711170912773
time_2,Placebo,outcome,primary.outcome_3,thiazo_1,0.0048318785065453
time_2,Placebo,outcome,primary.outcome_3,thiazo_2,-0.0545085179296113
time_2,Placebo,outcome,primary.outcome_3,insulin_one_0,0.0750523761256292
time_2,Placebo,outcome,primary.outcome_3,insulin_one_1,0.0256430173593999
time_2,Placebo,outcome,primary.outcome_3,insulin_one_2,-0.105777336988341
time_2,Placebo,outcome,primary.outcome_3,dpp4_1,-0.0943047636577338
time_2,Placebo,outcome,primary.outcome_3,dpp4_2,0.0161589080285917
